"colony_id","spp","species","year","area_cm2","area_cm2_next"
306,"GP","Goniastrea pectinata",2012,93.8702917124967,92.9543067019845
306,"GP","Goniastrea pectinata",2013,92.9543067019845,111.269993621504
307,"GP","Goniastrea pectinata",2009,170.76653920999,186.618495207029
307,"GP","Goniastrea pectinata",2010,186.618495207029,166.930946664301
307,"GP","Goniastrea pectinata",2011,166.930946664301,70.2571537778228
307,"GP","Goniastrea pectinata",2012,70.2571537778228,51.7428047073329
307,"GP","Goniastrea pectinata",2013,51.7428047073329,35.1295543660399
308,"GP","Goniastrea pectinata",2009,53.9221066426407,75.8799212173465
308,"GP","Goniastrea pectinata",2010,75.8799212173465,66.6346575387015
308,"GP","Goniastrea pectinata",2011,66.6346575387015,65.2058417262082
308,"GP","Goniastrea pectinata",2012,65.2058417262082,90.6468956671436
308,"GP","Goniastrea pectinata",2013,90.6468956671436,122.884170493417
309,"GP","Goniastrea pectinata",2009,16.8384575498056,43.5242034052722
309,"GP","Goniastrea pectinata",2010,43.5242034052722,25.3713387423987
310,"GP","Goniastrea pectinata",2009,80.6764752192461,108.200620610005
310,"GP","Goniastrea pectinata",2010,108.200620610005,118.811119553088
311,"GP","Goniastrea pectinata",2009,71.0208786406975,103.385734137896
311,"GP","Goniastrea pectinata",2010,103.385734137896,66.429640056354
311,"GP","Goniastrea pectinata",2011,66.429640056354,103.127051157994
311,"GP","Goniastrea pectinata",2012,103.127051157994,128.421468572422
311,"GP","Goniastrea pectinata",2013,128.421468572422,135.129337642449
312,"GP","Goniastrea pectinata",2009,69.2408415475251,67.0906578936452
312,"GP","Goniastrea pectinata",2010,67.0906578936452,55.0105212196934
312,"GP","Goniastrea pectinata",2011,55.0105212196934,36.6979840298972
312,"GP","Goniastrea pectinata",2012,36.6979840298972,34.5018019247279
312,"GP","Goniastrea pectinata",2013,34.5018019247279,27.4941549301121
313,"GP","Goniastrea pectinata",2009,67.6465455653926,77.7033916642566
313,"GP","Goniastrea pectinata",2010,77.7033916642566,80.5926482230802
313,"GP","Goniastrea pectinata",2011,80.5926482230802,94.1352204602551
313,"GP","Goniastrea pectinata",2012,94.1352204602551,79.5125430977975
313,"GP","Goniastrea pectinata",2013,79.5125430977975,105.436368126171
314,"GP","Goniastrea pectinata",2009,254.866908122532,220.727990996825
314,"GP","Goniastrea pectinata",2010,220.727990996825,218.390090808073
314,"GP","Goniastrea pectinata",2011,218.390090808073,222.953152675224
314,"GP","Goniastrea pectinata",2012,222.953152675224,210.673385030365
314,"GP","Goniastrea pectinata",2013,210.673385030365,188.816547040866
315,"GP","Goniastrea pectinata",2009,98.3073115329931,109.99398370151
315,"GP","Goniastrea pectinata",2010,109.99398370151,105.005721574
315,"GP","Goniastrea pectinata",2011,105.005721574,131.298220539287
315,"GP","Goniastrea pectinata",2012,131.298220539287,91.949018544559
315,"GP","Goniastrea pectinata",2013,91.949018544559,107.769258314466
315,"GP","Goniastrea pectinata",2014,107.769258314466,68.4406205246631
316,"GP","Goniastrea pectinata",2009,70.7614947965781,102.366059910833
316,"GP","Goniastrea pectinata",2010,102.366059910833,121.307918112604
318,"GP","Goniastrea pectinata",2009,121.15876802984,154.852844207983
318,"GP","Goniastrea pectinata",2010,154.852844207983,137.058766779103
318,"GP","Goniastrea pectinata",2011,137.058766779103,166.516738513035
318,"GP","Goniastrea pectinata",2012,166.516738513035,30.5326780787921
318,"GP","Goniastrea pectinata",2013,30.5326780787921,37.5838322624361
319,"GP","Goniastrea pectinata",2009,56.0576147472092,59.9498432418727
319,"GP","Goniastrea pectinata",2010,59.9498432418727,49.9300858851265
319,"GP","Goniastrea pectinata",2011,49.9300858851265,16.6124281635167
319,"GP","Goniastrea pectinata",2012,16.6124281635167,22.8948156605171
319,"GP","Goniastrea pectinata",2013,22.8948156605171,24.5379208600049
321,"GP","Goniastrea pectinata",2009,63.5143632978198,63.3700498280899
321,"GP","Goniastrea pectinata",2010,63.3700498280899,50.7767581961875
321,"GP","Goniastrea pectinata",2011,50.7767581961875,67.9242544533528
321,"GP","Goniastrea pectinata",2012,67.9242544533528,6.49581044793058
321,"GP","Goniastrea pectinata",2013,6.49581044793058,8.79940681441093
323,"GP","Goniastrea pectinata",2011,13.3516864898744,29.3054998805518
323,"GP","Goniastrea pectinata",2012,29.3054998805518,20.8484092652611
323,"GP","Goniastrea pectinata",2013,20.8484092652611,27.0689261556
324,"GP","Goniastrea pectinata",2009,46.7911975867313,44.8357061343542
324,"GP","Goniastrea pectinata",2012,3.22549979429728,6.99219738653034
324,"GP","Goniastrea pectinata",2013,6.99219738653034,6.97756442770686
325,"GP","Goniastrea pectinata",2009,283.20640923256,243.034477210971
325,"GP","Goniastrea pectinata",2010,243.034477210971,322.261075042964
325,"GP","Goniastrea pectinata",2011,322.261075042964,344.471687733049
325,"GP","Goniastrea pectinata",2012,344.471687733049,298.588522847822
325,"GP","Goniastrea pectinata",2013,298.588522847822,309.999184189381
326,"GP","Goniastrea pectinata",2009,133.580762736785,183.318775248169
326,"GP","Goniastrea pectinata",2010,183.318775248169,139.942018686049
326,"GP","Goniastrea pectinata",2011,139.942018686049,203.145582162222
326,"GP","Goniastrea pectinata",2012,203.145582162222,192.921955687441
326,"GP","Goniastrea pectinata",2013,192.921955687441,223.703799931214
327,"GP","Goniastrea pectinata",2009,26.1647415899011,26.441643225798
327,"GP","Goniastrea pectinata",2010,26.441643225798,36.643926169356
330,"GP","Goniastrea pectinata",2012,26.5651108440803,25.0705391980485
330,"GP","Goniastrea pectinata",2013,25.0705391980485,40.1445099324179
331,"GR","Goniastrea retiformis",2009,36.6031477856656,36.7043500489677
331,"GR","Goniastrea retiformis",2010,36.7043500489677,17.0238082003777
331,"GR","Goniastrea retiformis",2011,17.0238082003777,42.1157706669742
331,"GR","Goniastrea retiformis",2012,42.1157706669742,14.492465144411
331,"GR","Goniastrea retiformis",2013,14.492465144411,15.8307396264084
332,"GR","Goniastrea retiformis",2009,411.853206432149,450.410738313075
332,"GR","Goniastrea retiformis",2010,450.410738313075,446.440354893963
332,"GR","Goniastrea retiformis",2011,446.440354893963,464.453946829936
332,"GR","Goniastrea retiformis",2012,464.453946829936,492.584253866108
332,"GR","Goniastrea retiformis",2013,492.584253866108,381.292826920249
333,"GR","Goniastrea retiformis",2009,37.5069341380415,45.9809546181356
333,"GR","Goniastrea retiformis",2010,45.9809546181356,49.9989064755902
333,"GR","Goniastrea retiformis",2011,49.9989064755902,55.6637156182072
333,"GR","Goniastrea retiformis",2012,55.6637156182072,50.7588911329646
333,"GR","Goniastrea retiformis",2013,50.7588911329646,63.2969065296007
335,"GR","Goniastrea retiformis",2009,517.907488514658,651.898421845445
335,"GR","Goniastrea retiformis",2010,651.898421845445,375.985271881837
335,"GR","Goniastrea retiformis",2011,375.985271881837,314.925473904581
335,"GR","Goniastrea retiformis",2012,314.925473904581,333.674787704971
335,"GR","Goniastrea retiformis",2013,333.674787704971,412.987381405674
336,"GR","Goniastrea retiformis",2009,216.83408859194,221.887125281618
336,"GR","Goniastrea retiformis",2012,301.169439635122,318.41368545519
336,"GR","Goniastrea retiformis",2013,318.41368545519,331.585293322761
336,"GR","Goniastrea retiformis",2014,331.585293322761,346.600335119648
337,"GR","Goniastrea retiformis",2009,171.571272797742,182.685211513284
337,"GR","Goniastrea retiformis",2010,182.685211513284,184.25285410564
337,"GR","Goniastrea retiformis",2011,184.25285410564,241.082580179992
337,"GR","Goniastrea retiformis",2012,241.082580179992,240.817926964557
337,"GR","Goniastrea retiformis",2013,240.817926964557,331.418445133342
338,"GR","Goniastrea retiformis",2009,188.558189159223,230.94111153341
338,"GR","Goniastrea retiformis",2010,230.94111153341,260.47300577626
338,"GR","Goniastrea retiformis",2011,260.47300577626,234.766271154744
338,"GR","Goniastrea retiformis",2012,234.766271154744,252.540003318367
338,"GR","Goniastrea retiformis",2013,252.540003318367,199.517280888558
339,"GR","Goniastrea retiformis",2009,189.835843811609,102.943465510218
339,"GR","Goniastrea retiformis",2010,102.943465510218,107.542963141843
339,"GR","Goniastrea retiformis",2013,89.8770612930969,100.183814149071
340,"GR","Goniastrea retiformis",2009,173.495037223056,132.098305178818
340,"GR","Goniastrea retiformis",2010,132.098305178818,185.355286632256
340,"GR","Goniastrea retiformis",2011,185.355286632256,169.871806486721
340,"GR","Goniastrea retiformis",2012,169.871806486721,208.316235914146
340,"GR","Goniastrea retiformis",2013,208.316235914146,213.952869821483
341,"GR","Goniastrea retiformis",2009,457.394632737619,354.328198714851
341,"GR","Goniastrea retiformis",2010,354.328198714851,448.095805116933
341,"GR","Goniastrea retiformis",2011,448.095805116933,439.167842838341
341,"GR","Goniastrea retiformis",2012,439.167842838341,411.63200729898
341,"GR","Goniastrea retiformis",2013,411.63200729898,458.23192146305
342,"GR","Goniastrea retiformis",2009,177.679807282753,168.058860356732
342,"GR","Goniastrea retiformis",2010,168.058860356732,183.589987792876
342,"GR","Goniastrea retiformis",2011,183.589987792876,223.851862442973
342,"GR","Goniastrea retiformis",2012,223.851862442973,238.151572944707
342,"GR","Goniastrea retiformis",2013,238.151572944707,220.408939314006
342,"GR","Goniastrea retiformis",2014,220.408939314006,241.625398875218
343,"GR","Goniastrea retiformis",2009,182.641198205331,200.308560553297
343,"GR","Goniastrea retiformis",2010,200.308560553297,174.43376479855
343,"GR","Goniastrea retiformis",2011,174.43376479855,224.696348811815
343,"GR","Goniastrea retiformis",2012,224.696348811815,236.777763065046
343,"GR","Goniastrea retiformis",2013,236.777763065046,268.417476025581
344,"GR","Goniastrea retiformis",2009,212.135706735806,177.885185387802
344,"GR","Goniastrea retiformis",2010,177.885185387802,158.741960938117
344,"GR","Goniastrea retiformis",2011,158.741960938117,108.883687668105
344,"GR","Goniastrea retiformis",2012,108.883687668105,89.5160053802653
344,"GR","Goniastrea retiformis",2013,89.5160053802653,103.052988663659
345,"GR","Goniastrea retiformis",2009,196.699931879395,172.712456230228
345,"GR","Goniastrea retiformis",2010,172.712456230228,249.688925190175
345,"GR","Goniastrea retiformis",2011,249.688925190175,191.786758198662
345,"GR","Goniastrea retiformis",2012,191.786758198662,274.282661507504
345,"GR","Goniastrea retiformis",2013,274.282661507504,314.705724126545
346,"GR","Goniastrea retiformis",2009,192.944288832764,192.189832277899
346,"GR","Goniastrea retiformis",2010,192.189832277899,161.627529533413
346,"GR","Goniastrea retiformis",2011,161.627529533413,141.436367092888
346,"GR","Goniastrea retiformis",2012,141.436367092888,115.521439560762
346,"GR","Goniastrea retiformis",2013,115.521439560762,82.4095201782224
347,"GR","Goniastrea retiformis",2009,224.617494956888,199.003567654508
347,"GR","Goniastrea retiformis",2010,199.003567654508,149.040730887256
347,"GR","Goniastrea retiformis",2011,149.040730887256,171.662281585569
347,"GR","Goniastrea retiformis",2012,171.662281585569,179.4303422086
347,"GR","Goniastrea retiformis",2013,179.4303422086,202.948613834594
348,"GR","Goniastrea retiformis",2011,79.0655923119614,58.0065698722899
348,"GR","Goniastrea retiformis",2012,58.0065698722899,60.6670442796803
348,"GR","Goniastrea retiformis",2013,60.6670442796803,62.8976079747473
349,"GR","Goniastrea retiformis",2009,71.4394997043005,81.6134361449618
349,"GR","Goniastrea retiformis",2010,81.6134361449618,33.3130147464089
350,"GR","Goniastrea retiformis",2009,247.423339676202,235.800658924588
350,"GR","Goniastrea retiformis",2010,235.800658924588,252.065603750935
350,"GR","Goniastrea retiformis",2011,252.065603750935,314.624895680528
350,"GR","Goniastrea retiformis",2012,314.624895680528,352.817000651946
350,"GR","Goniastrea retiformis",2013,352.817000651946,344.680756334706
351,"GR","Goniastrea retiformis",2009,20.239774319589,18.6195940240099
351,"GR","Goniastrea retiformis",2010,18.6195940240099,7.13522990816056
352,"GR","Goniastrea retiformis",2009,239.924289580597,261.805527628273
352,"GR","Goniastrea retiformis",2010,261.805527628273,292.02405789169
352,"GR","Goniastrea retiformis",2011,292.02405789169,307.781989487931
352,"GR","Goniastrea retiformis",2012,307.781989487931,312.779329905919
352,"GR","Goniastrea retiformis",2013,312.779329905919,329.086826403187
352,"GR","Goniastrea retiformis",2014,329.086826403187,193.239934909924
353,"GR","Goniastrea retiformis",2009,113.794390628312,82.1247546420291
353,"GR","Goniastrea retiformis",2010,82.1247546420291,98.2994212382897
354,"GR","Goniastrea retiformis",2009,93.984945059378,156.154001092549
354,"GR","Goniastrea retiformis",2010,156.154001092549,173.350819119007
354,"GR","Goniastrea retiformis",2011,173.350819119007,191.234012485107
354,"GR","Goniastrea retiformis",2012,191.234012485107,198.436572813768
354,"GR","Goniastrea retiformis",2013,198.436572813768,227.410775793193
355,"GR","Goniastrea retiformis",2009,456.653583042674,508.400924332399
355,"GR","Goniastrea retiformis",2010,508.400924332399,504.185464464644
355,"GR","Goniastrea retiformis",2011,504.185464464644,447.243027290087
355,"GR","Goniastrea retiformis",2012,447.243027290087,461.41525216604
355,"GR","Goniastrea retiformis",2013,461.41525216604,551.995689805379
356,"GR","Goniastrea retiformis",2009,85.7772668491625,77.128768199118
356,"GR","Goniastrea retiformis",2010,77.128768199118,20.4387023186036
356,"GR","Goniastrea retiformis",2011,20.4387023186036,12.1153332677709
356,"GR","Goniastrea retiformis",2012,12.1153332677709,8.92302404944592
356,"GR","Goniastrea retiformis",2013,8.92302404944592,5.29148155113665
357,"GR","Goniastrea retiformis",2009,93.8453704856512,101.907392023926
358,"GR","Goniastrea retiformis",2009,890.025519752333,1062.38772229478
358,"GR","Goniastrea retiformis",2010,1062.38772229478,1180.4619204476
358,"GR","Goniastrea retiformis",2011,1180.4619204476,1221.90805172475
358,"GR","Goniastrea retiformis",2012,1221.90805172475,1529.61020893328
358,"GR","Goniastrea retiformis",2013,1529.61020893328,1732.32342117238
359,"GR","Goniastrea retiformis",2009,202.986737680393,218.114784435503
359,"GR","Goniastrea retiformis",2010,218.114784435503,199.086751490941
359,"GR","Goniastrea retiformis",2011,199.086751490941,194.592709985743
359,"GR","Goniastrea retiformis",2012,194.592709985743,202.0441053414
359,"GR","Goniastrea retiformis",2013,202.0441053414,197.909149815911
360,"GR","Goniastrea retiformis",2009,246.331943029854,161.638127005325
360,"GR","Goniastrea retiformis",2010,161.638127005325,140.559322457934
360,"GR","Goniastrea retiformis",2011,140.559322457934,131.295574616536
360,"GR","Goniastrea retiformis",2012,131.295574616536,87.7133298488959
360,"GR","Goniastrea retiformis",2013,87.7133298488959,107.822786351987
361,"GR","Goniastrea retiformis",2010,48.8526884357285,73.5384975581665
361,"GR","Goniastrea retiformis",2011,73.5384975581665,62.421448347089
361,"GR","Goniastrea retiformis",2012,62.421448347089,66.3962968448944
361,"GR","Goniastrea retiformis",2013,66.3962968448944,84.8642710429547
365,"AR","Acropora robusta",2010,4283.37807832055,3839.30581759233
365,"AR","Acropora robusta",2011,3839.30581759233,3987.57864252061
365,"AR","Acropora robusta",2012,3987.57864252061,3835.12702594006
365,"AR","Acropora robusta",2013,3835.12702594006,3940.4217293517
367,"AH","Acropora hyacinthus",2012,2284.0539715274,2362.6875101853
367,"AH","Acropora hyacinthus",2013,2362.6875101853,3188.41879826644
368,"AS","Acropora humilis",2012,130.395120754175,86.5818892900315
368,"AS","Acropora humilis",2013,86.5818892900315,138.842492657682
369,"AH","Acropora hyacinthus",2012,1632.37416038819,1687.95389407048
369,"AH","Acropora hyacinthus",2013,1687.95389407048,190.497015196248
370,"AS","Acropora humilis",2012,176.687027245336,196.785475420315
370,"AS","Acropora humilis",2013,196.785475420315,214.822368518943
371,"AR","Acropora robusta",2012,187.621675311776,232.814037744831
371,"AR","Acropora robusta",2013,232.814037744831,279.122549771123
373,"AS","Acropora humilis",2012,74.235375300429,131.596859609335
373,"AS","Acropora humilis",2013,131.596859609335,227.810816207812
374,"AH","Acropora hyacinthus",2012,3448.13524796854,3720.03024781508
375,"AS","Acropora humilis",2012,156.594883334353,151.200910595254
375,"AS","Acropora humilis",2013,151.200910595254,139.444275845627
375,"AS","Acropora humilis",2014,139.444275845627,127.174543345897
376,"AS","Acropora humilis",2012,78.5256072099836,102.260205333227
376,"AS","Acropora humilis",2013,102.260205333227,110.382793544008
377,"AH","Acropora hyacinthus",2012,147.319164155947,391.963165271814
377,"AH","Acropora hyacinthus",2013,391.963165271814,748.773124603039
378,"AS","Acropora humilis",2012,100.61746596661,84.9568958035916
378,"AS","Acropora humilis",2013,84.9568958035916,119.00409575054
379,"AH","Acropora hyacinthus",2012,5185.34126962131,5068.4359177679
379,"AH","Acropora hyacinthus",2013,5068.4359177679,4933.26604267965
380,"AH","Acropora hyacinthus",2012,472.545340853378,454.849369153858
380,"AH","Acropora hyacinthus",2013,454.849369153858,242.211737853744
381,"AR","Acropora robusta",2012,361.086351692514,358.737838663289
381,"AR","Acropora robusta",2013,358.737838663289,371.828576254077
382,"AH","Acropora hyacinthus",2012,92.6856922766273,258.1614401239
382,"AH","Acropora hyacinthus",2013,258.1614401239,60.9896271901014
383,"AH","Acropora hyacinthus",2012,6235.24600716309,7717.63342869289
383,"AH","Acropora hyacinthus",2013,7717.63342869289,8046.74483425897
384,"AL","Acropora spathulata",2012,474.298568861399,499.261029692172
384,"AL","Acropora spathulata",2013,499.261029692172,157.19465034985
385,"AD","Acropora cf. digitifera",2012,460.460340967237,428.317188159867
385,"AD","Acropora cf. digitifera",2013,428.317188159867,439.13475583009
386,"AS","Acropora humilis",2012,98.1791886751199,100.195423456335
386,"AS","Acropora humilis",2013,100.195423456335,109.395579731315
387,"AH","Acropora hyacinthus",2012,730.060495304561,733.794874339233
387,"AH","Acropora hyacinthus",2013,733.794874339233,556.910452406626
388,"AD","Acropora cf. digitifera",2012,388.700488499937,440.721186744193
388,"AD","Acropora cf. digitifera",2013,440.721186744193,437.158529567237
389,"AD","Acropora cf. digitifera",2012,313.664478462634,306.158998765078
389,"AD","Acropora cf. digitifera",2013,306.158998765078,296.473368727381
390,"AL","Acropora spathulata",2012,1198.56234910273,1347.60632936612
390,"AL","Acropora spathulata",2013,1347.60632936612,1525.55722997034
391,"AS","Acropora humilis",2012,199.16225126555,160.332924091891
391,"AS","Acropora humilis",2013,160.332924091891,160.955096468872
392,"AC","Acropora cytherea",2012,1889.14108040549,1874.68399885409
392,"AC","Acropora cytherea",2013,1874.68399885409,1713.87867146339
393,"AS","Acropora humilis",2012,408.947377922007,398.155971641678
393,"AS","Acropora humilis",2013,398.155971641678,438.078764133511
394,"AC","Acropora cytherea",2012,4083.16081619476,4240.65171904631
394,"AC","Acropora cytherea",2013,4240.65171904631,1314.40587335464
395,"AS","Acropora humilis",2012,55.9532692481138,94.5422993418128
395,"AS","Acropora humilis",2013,94.5422993418128,109.124459660906
396,"AH","Acropora hyacinthus",2012,5443.50478399589,6087.86978946843
396,"AH","Acropora hyacinthus",2013,6087.86978946843,6496.54492310705
397,"AN","Acropora nasuta",2012,436.476460013587,372.912587669215
397,"AN","Acropora nasuta",2013,372.912587669215,380.274951266906
398,"AS","Acropora humilis",2012,189.665408558904,200.870583944196
398,"AS","Acropora humilis",2013,200.870583944196,179.320664976794
399,"AN","Acropora nasuta",2012,276.077950927933,351.254472403948
399,"AN","Acropora nasuta",2013,351.254472403948,377.502332553751
400,"AS","Acropora humilis",2012,290.60309526271,229.044810719002
400,"AS","Acropora humilis",2013,229.044810719002,190.44431112327
401,"AD","Acropora cf. digitifera",2012,813.812922270198,818.850939878771
401,"AD","Acropora cf. digitifera",2013,818.850939878771,965.064161288417
402,"AS","Acropora humilis",2012,331.670148521645,336.425084236207
402,"AS","Acropora humilis",2013,336.425084236207,304.964947749897
403,"AN","Acropora nasuta",2012,2341.94405187088,2251.53653070633
403,"AN","Acropora nasuta",2013,2251.53653070633,460.890664230115
404,"AH","Acropora hyacinthus",2012,891.980495962777,935.030153493989
404,"AH","Acropora hyacinthus",2013,935.030153493989,1000.24147082142
405,"AH","Acropora hyacinthus",2012,2809.27059396246,3457.2057115257
405,"AH","Acropora hyacinthus",2013,3457.2057115257,1888.76913103543
406,"AS","Acropora humilis",2012,32.3397941924787,52.6610083292171
406,"AS","Acropora humilis",2013,52.6610083292171,102.836128895371
407,"AC","Acropora cytherea",2012,488.090062996507,785.911353079955
407,"AC","Acropora cytherea",2013,785.911353079955,1074.06179451946
410,"AL","Acropora spathulata",2012,1012.32873712094,968.379590060852
410,"AL","Acropora spathulata",2013,968.379590060852,853.191220853937
411,"AR","Acropora robusta",2012,722.362124126123,421.507809682187
412,"AD","Acropora cf. digitifera",2012,1193.52555172791,1301.03471593053
412,"AD","Acropora cf. digitifera",2013,1301.03471593053,1309.82351171825
413,"AL","Acropora spathulata",2012,306.839227508542,231.165210491424
413,"AL","Acropora spathulata",2013,231.165210491424,251.652236391999
414,"AN","Acropora nasuta",2012,394.864845770158,551.425481907658
414,"AN","Acropora nasuta",2013,551.425481907658,738.336256393392
415,"AN","Acropora nasuta",2012,106.30717360054,212.868239641192
415,"AN","Acropora nasuta",2013,212.868239641192,53.4151712300456
416,"AC","Acropora cytherea",2012,5266.16460833893,5609.58038559572
416,"AC","Acropora cytherea",2013,5609.58038559572,7882.22445867278
417,"AR","Acropora robusta",2013,355.355541729779,376.585336189518
419,"AC","Acropora cytherea",2013,2083.19918289539,3191.08264258946
420,"AR","Acropora robusta",2013,795.991204330881,286.643715259309
421,"AL","Acropora spathulata",2013,413.249137681673,573.507749077183
422,"AS","Acropora humilis",2013,56.7860098572136,62.8597029373149
424,"AN","Acropora nasuta",2013,530.506005874534,369.736681937891
425,"AS","Acropora humilis",2013,217.732571909328,225.292005773043
426,"AN","Acropora nasuta",2013,131.357276921668,232.665804132999
427,"AL","Acropora spathulata",2013,558.387637754048,607.928991850614
428,"AS","Acropora humilis",2013,295.079589615214,439.629007536405
429,"AL","Acropora spathulata",2013,1036.57832775352,1158.48271510412
430,"AS","Acropora humilis",2013,157.341012670192,184.053356898088
431,"AN","Acropora nasuta",2013,447.629843769713,391.387386463423
432,"AN","Acropora nasuta",2013,32.684475898701,19.7168052347264
433,"AL","Acropora spathulata",2013,96.0712952143899,179.878675469505
434,"AN","Acropora nasuta",2013,715.599409926003,840.895346816024
435,"AL","Acropora spathulata",2013,991.039474083396,788.878812992347
436,"AN","Acropora nasuta",2013,464.420373845069,295.649848027228
437,"AC","Acropora cytherea",2013,1838.97540499375,2159.44413034827
438,"AC","Acropora cytherea",2013,5479.19606488864,4102.31696187612
439,"AH","Acropora hyacinthus",2013,371.034995340685,699.753397198328
440,"AH","Acropora hyacinthus",2013,1061.45697523038,1262.06302285618
441,"AC","Acropora cytherea",2013,1002.4278085261,530.922026160561
442,"AC","Acropora cytherea",2013,607.932937404324,1324.84267240916
443,"AC","Acropora cytherea",2013,2917.81235496057,2557.64473088872
462,"AL","Acropora spathulata",2014,602.432846600062,178.174474371493
473,"GP","Goniastrea pectinata",2014,50.627082632717,96.8969654427691
484,"AR","Acropora robusta",2014,1925.28330643723,633.852644074602
