"colony_id","spp","species","year","observation_id","tag","image_id","photographer","photograph","area_id","area_outliner","area_cm2","perimeter_cm","circularity"
169,"AM","Acropora millepora",2011,713,"488","AM0488_F5_T_D_C","D","T","1757","erin",734.634416543575,184.354671533355,0.271626939555824
169,"AM","Acropora millepora",2011,713,"488","AM0488_F5_T2_B_C","B","T2","1758","erin",842.941714584422,226.605867204321,0.206283793671135
169,"AM","Acropora millepora",2012,1715,"488","AM0488_F6_T_B_C","B","T","1759","erin",407.544060719843,156.261355513935,0.209739997130125
169,"AM","Acropora millepora",2012,1715,"488","AM0488_F6_T2_D_C","D","T2","1760","erin",481.296081075356,133.789482946958,0.337892256265349
169,"AM","Acropora millepora",2011,713,"488","AM0488_F5_T_D_C","D","T","3150","paulina",736.747693659394,219.038564167496,0.192968971072196
169,"AM","Acropora millepora",2011,713,"488","AM0488_F5_T2_B_C","B","T2","3151","paulina",813.165582765979,300.181135745249,0.113402351460696
169,"AM","Acropora millepora",2009,711,"93","AM0093_F3_T_C","no_name","T","3921","mizue1",484.608074728815,216.368093691046,0.130081061661005
169,"AM","Acropora millepora",2010,712,"488","AM0488_F4_T_B_C","B","T","3992","mizue1",497.465804884027,195.25734441304,0.163967713476666
169,"AM","Acropora millepora",2010,712,"488","AM0488_F4_T1_D_C","D","T1","3993","mizue1",538.557721398626,181.173867195328,0.206182125211017
169,"AM","Acropora millepora",2010,712,"488","AM0488_F4_T2_D_C","D","T2","3994","mizue1",513.084012001714,178.734051183586,0.201829083289396
170,"AM","Acropora millepora",2009,716,"162","AM0162_F3_T1_C","no_name","T1","1664","erin",595.903116130845,180.35210750581,0.230220014650979
170,"AM","Acropora millepora",2010,717,"162","AM0162_F4_T_A_C","A","T","1665","erin",559.606268703473,235.009347912963,0.127327484722228
170,"AM","Acropora millepora",2010,717,"162","AM0162_F4_T1_B_C","B","T1","1666","erin",501.221065713842,217.412103245817,0.133251388994032
170,"AM","Acropora millepora",2010,717,"162","AM0162_F4_T2_B_C","B","T2","1667","erin",578.007174010516,207.899468804843,0.168049155137417
170,"AM","Acropora millepora",2010,717,"162","AM0162_F4_T2_D_C","D","T2","1668","erin",597.718781725888,232.796716251355,0.138596756416545
170,"AM","Acropora millepora",2011,718,"162","AM0162_F5_T_D_C","D","T","1669","erin",266.602235752714,128.232252396451,0.203741317278168
170,"AM","Acropora millepora",2011,718,"162","AM0162_F5_T2_B_C","B","T2","1670","erin",290.330871188439,136.294778244995,0.196401430451581
170,"AM","Acropora millepora",2012,1900,"162","AM0162_F6_T_B_C","B","T","1671","erin",125.024064542741,119.88133642192,0.109320177015415
170,"AM","Acropora millepora",2011,718,"162","AM0162_F5_T2_B_C","B","T2","3136","paulina",264.366467296594,159.184914995683,0.131102934276776
170,"AM","Acropora millepora",2009,716,"162","AM0162_F3_T1_C","no_name","T1","3922","mizue1",587.995050696658,201.619538920362,0.181768364715317
170,"AM","Acropora millepora",2010,717,"162","AM0162_F4_T_A_C","A","T","3923","mizue1",558.283208280506,302.327488614868,0.0767554384198315
170,"AM","Acropora millepora",2010,717,"162","AM0162_F4_T1_B_C","B","T1","3924","mizue1",537.443788430359,312.875645322397,0.0689921048928024
170,"AM","Acropora millepora",2010,717,"162","AM0162_F4_T1_D_C","D","T1","3925","mizue1",519.78091900464,295.630972082506,0.0747360832712999
170,"AM","Acropora millepora",2010,717,"162","AM0162_F4_T2_B_C","B","T2","3926","mizue1",553.87197064295,317.950776205632,0.0688492910489259
170,"AM","Acropora millepora",2010,717,"162","AM0162_F4_T2_D_C","D","T2","3927","mizue1",543.258300599091,285.963689715692,0.0834823086574905
170,"AM","Acropora millepora",2009,716,"162","AM0162_F3_T1_C","no_name","T1","5507","mariana",613.127094539977,161.182620146334,0.296567768791282
171,"AM","Acropora millepora",2009,721,"163","AM0163_F3_T1_C","no_name","T1","1672","erin",1233.44617485217,236.495377872046,0.277130772351645
171,"AM","Acropora millepora",2009,721,"163","AM0163_F3_T1_C","no_name","T1","3928","mizue1",1258.70364142967,341.139666717848,0.135915476167932
172,"AM","Acropora millepora",2009,725,"164","AM0164_F3_T1_C","no_name","T1","1673","erin",255.153834632697,171.355421394497,0.10919839747195
172,"AM","Acropora millepora",2010,726,"164","AM0164_F4_T_A_C","A","T","1674","erin",283.877712253236,162.640047809899,0.134860937395522
172,"AM","Acropora millepora",2009,725,"164","AM0164_F3_T1_C","no_name","T1","3929","mizue1",289.399854067858,252.504448787608,0.0570387636567408
172,"AM","Acropora millepora",2010,726,"164","AM0164_F4_T_A_C","A","T","3930","mizue1",315.366975977534,214.529719557754,0.0861095159002484
173,"AM","Acropora millepora",2009,730,"200","AM0200_F3_T1_C","no_name","T1","1675","erin",564.964454510939,212.294509334759,0.157526442258768
173,"AM","Acropora millepora",2010,731,"200","AM0200_F4_T1_B_C","B","T1","1676","erin",296.046793550733,159.923546462609,0.145460608972942
173,"AM","Acropora millepora",2010,731,"200","AM0200_F4_T2_B_C","B","T2","1677","erin",279.996540926304,163.537603751581,0.131561031615185
173,"AM","Acropora millepora",2011,732,"987","AM0987_F5_T_D_C","D","T","1803","erin",348.05063661642,150.76242241977,0.192427032517455
173,"AM","Acropora millepora",2011,732,"987","AM0987_F5_T1_B_C","B","T1","1804","erin",368.128809765099,178.140585024367,0.145775292740479
173,"AM","Acropora millepora",2012,1769,"987","AM0987_F6_T_B_C","B","T","1805","erin",22.1485894610844,39.9420836852057,0.174459451528191
173,"AM","Acropora millepora",2012,1769,"987","AM0987_F6_T2_A_C","A","T2","1806","erin",51.8583209611618,63.2152579889452,0.163073910613573
173,"AM","Acropora millepora",2011,732,"987","AM0987_F5_T_D_C","D","T","3165","paulina",336.68923892242,201.618489399377,0.104082660985589
173,"AM","Acropora millepora",2011,732,"987","AM0987_F5_T1_B_C","B","T1","3166","paulina",348.655409166821,223.698823408435,0.0875545805411444
173,"AM","Acropora millepora",2009,730,"200","AM0200_F3_T1_C","no_name","T1","3931","mizue1",559.793665964049,255.695118891884,0.10759521778007
173,"AM","Acropora millepora",2010,731,"200","AM0200_F4_T1_B_C","B","T1","3932","mizue1",300.653037961394,176.657252750929,0.121063302232725
173,"AM","Acropora millepora",2010,731,"200","AM0200_F4_T2_B_C","B","T2","3933","mizue1",281.550883335417,173.97362759544,0.116896072483506
174,"AM","Acropora millepora",2009,735,"204","AM0204_F3_T_C","no_name","T","1678","erin",1269.88126617174,313.519965557606,0.16234636716923
174,"AM","Acropora millepora",2010,736,"476","AM0476_F4_T_B_C","B","T","1737","erin",1433.48274975199,269.918464195149,0.247250481936014
174,"AM","Acropora millepora",2010,736,"476","AM0476_F4_T_C_C","C","T","1738","erin",1392.03751441558,276.780282023024,0.228344475225916
174,"AM","Acropora millepora",2010,736,"476","AM0476_F4_T1_D_C","D","T1","1739","erin",1354.75005072339,283.603637292516,0.211663243536084
174,"AM","Acropora millepora",2010,736,"476","AM0476_F4_T2_C_C","C","T2","1740","erin",1431.87587128253,290.561522918782,0.213127273239108
174,"AM","Acropora millepora",2010,736,"476","AM0476_F4_T2_D_C","D","T2","1741","erin",1350.70669272571,228.275205047263,0.325726754986545
174,"AM","Acropora millepora",2011,737,"476","AM0476_F5_T_A_C","A","T","1742","erin",1349.75591508463,282.962328960484,0.211839947783396
174,"AM","Acropora millepora",2011,737,"476","AM0476_F5_T1_B_C","B","T1","1743","erin",1476.87002113963,276.526017873516,0.242705791494624
174,"AM","Acropora millepora",2012,1644,"476","AM0476_F6_T_B_C","B","T","1744","erin",998.026569145674,330.414984443295,0.114876844622845
174,"AM","Acropora millepora",2012,1644,"476","AM0476_F6_T1_A_C","A","T1","1745","erin",1046.91910154475,276.729468566709,0.171795652657901
174,"AM","Acropora millepora",2011,737,"476","AM0476_F5_T_A_C","A","T","3146","paulina",1470.94658790483,417.249193953706,0.106173407192583
174,"AM","Acropora millepora",2011,737,"476","AM0476_F5_T1_B_C","B","T1","3147","paulina",1438.51322339944,347.872863134332,0.149376616888921
174,"AM","Acropora millepora",2009,735,"204","AM0204_F3_T_C","no_name","T","3934","mizue1",1267.37693585748,374.197272065171,0.113740315658719
174,"AM","Acropora millepora",2010,736,"476","AM0476_F4_T_B_C","B","T","3983","mizue1",1413.51307189542,302.648453757855,0.1939245419361
174,"AM","Acropora millepora",2010,736,"476","AM0476_F4_T_C_C","C","T","3984","mizue1",1381.7631418507,334.077461758231,0.155578332786
174,"AM","Acropora millepora",2010,736,"476","AM0476_F4_T1_D_C","D","T1","3985","mizue1",1361.31725272143,346.740503155096,0.142285309377139
174,"AM","Acropora millepora",2010,736,"476","AM0476_F4_T2_C_C","C","T2","3986","mizue1",1420.1743623793,334.521030475557,0.159479432087274
174,"AM","Acropora millepora",2010,736,"476","AM0476_F4_T2_D_C","D","T2","3987","mizue1",1367.09877736433,342.007369313813,0.146871939832405
174,"AM","Acropora millepora",2013,2029,"476","AM0476_F7_T_C_C","C","T","5512","mariana",26.3885222669378,56.4218310769022,0.104167102038463
174,"AM","Acropora millepora",2013,2029,"476","AM0476_F7_T2_A_C","A","T2","5513","mariana",25.6485206336679,53.2512489197132,0.113661292153742
175,"AL","Acropora spathulata",2014,2509,"1219","AL1219_F8_T_A_C","A","T","275","alec",484.263126212794,192.279867626821,0.164597652282448
175,"AL","Acropora spathulata",2014,2509,"1219","AL1219_F8_T_C_C","C","T","276","alec",411.126563372724,202.098757020531,0.126490560518996
175,"AL","Acropora spathulata",2014,2509,"1219","AL1219_F8_T1_A_C","A","T1","277","alec",502.757137641629,218.705007907022,0.132084134195474
175,"AL","Acropora spathulata",2009,740,"206","AL0206_F3_T1_C","no_name","T1","1390","erin",138.629441624366,93.1478084338677,0.200779817578636
175,"AL","Acropora spathulata",2010,741,"206","AL0206_F4_T_A_C","A","T","1391","erin",328.446291405171,156.714325552081,0.168057086650142
175,"AL","Acropora spathulata",2010,741,"206","AL0206_F4_T1_B_C","B","T1","1392","erin",282.441378468766,146.135704766921,0.166197891486934
175,"AL","Acropora spathulata",2010,741,"206","AL0206_F4_T1_D_C","D","T1","1393","erin",300.717247833734,150.677822001798,0.166444532657541
175,"AL","Acropora spathulata",2010,741,"206","AL0206_F4_T2_B_C","B","T2","1394","erin",287.003216891157,148.698939933691,0.163110111144138
175,"AL","Acropora spathulata",2010,741,"206","AL0206_F4_T2_D_C","D","T2","1395","erin",294.627374824922,143.365735912345,0.180132560978497
175,"AL","Acropora spathulata",2011,742,"206","AL0206_F5_T_D_C","D","T","1396","erin",441.065585960738,180.816079990968,0.169527023929856
175,"AL","Acropora spathulata",2011,742,"206","AL0206_F5_T1_B_C","B","T1","1397","erin",430.006652753602,199.515212218968,0.135747865610191
175,"AL","Acropora spathulata",2012,1868,"206","AL0206_F6_T_C_C","C","T","1398","erin",619.096772851569,147.152007127873,0.359282466767576
175,"AL","Acropora spathulata",2012,1868,"206","AL0206_F6_T2_B_C","B","T2","1399","erin",539.747572481941,172.372789327104,0.228277518540498
175,"AL","Acropora spathulata",2011,742,"206","AL0206_F5_T_D_C","D","T","3079","paulina",404.910393144216,223.95941636331,0.101444880336102
175,"AL","Acropora spathulata",2011,742,"206","AL0206_F5_T1_B_C","B","T1","3080","paulina",422.314047723204,233.686495608592,0.0971802831558629
175,"AL","Acropora spathulata",2009,740,"206","AL0206_F3_T1_C","no_name","T1","3768","mizue1",139.871227090005,103.524202847987,0.164004006951858
175,"AL","Acropora spathulata",2010,741,"206","AL0206_F4_T_A_C","A","T","3769","mizue1",327.429105980013,177.436167812459,0.130690147436148
175,"AL","Acropora spathulata",2010,741,"206","AL0206_F4_T1_B_C","B","T1","3770","mizue1",281.981863457307,159.048812860693,0.140078078732424
175,"AL","Acropora spathulata",2010,741,"206","AL0206_F4_T1_D_C","D","T1","3771","mizue1",295.564451561249,175.918901297691,0.120015421578916
175,"AL","Acropora spathulata",2010,741,"206","AL0206_F4_T2_B_C","B","T2","3772","mizue1",285.697634209282,162.000395794522,0.136799451771399
175,"AL","Acropora spathulata",2010,741,"206","AL0206_F4_T2_D_C","D","T2","3773","mizue1",290.391764003751,164.897283222119,0.134204524608481
175,"AL","Acropora spathulata",2013,2069,"206","AL0206_F7_T2_A_C","A","T2","5379","mariana",739.586601585323,245.470095108443,0.154241669413549
175,"AL","Acropora spathulata",2013,2069,"206","AL0206_F7_T2_C_C","C","T2","5380","mariana",820.893071303969,237.157524419994,0.183409842313072
175,"AL","Acropora spathulata",2014,2509,"1219","AL1219_F8_T_A_C","A","T","5478","mariana",480.470590699723,204.765008469737,0.144000893424909
175,"AL","Acropora spathulata",2014,2509,"1219","AL1219_F8_T_C_C","C","T","5479","mariana",447.413461143035,197.028935459502,0.144830119385984
175,"AL","Acropora spathulata",2014,2509,"1219","AL1219_F8_T1_A_C","A","T1","5480","mariana",542.167565642174,213.716565441042,0.149165031671628
176,"AM","Acropora millepora",2009,745,"242","AM0242_F3_T1_C","no_name","T1","3935","mizue1",17.0124629080119,34.0940883499241,0.183915736602986
176,"AM","Acropora millepora",2009,745,"242","AM0242_F3_T2_C","no_name","T2","3936","mizue1",22.2240663900415,27.7304938241995,0.363176871072152
177,"AM","Acropora millepora",2009,749,"282","AM0282_F3_T1_C","no_name","T1","1679","erin",393.895870736086,147.220716707931,0.228377564290021
177,"AM","Acropora millepora",2009,749,"282","AM0282_F3_T1_C","no_name","T1","3937","mizue1",392.305299105722,180.367777590902,0.15153610849203
177,"AM","Acropora millepora",2010,750,"463","AM0463_F4_T_C_C","C","T","3977","mizue1",272.660439031489,159.117869226415,0.135330000928031
177,"AM","Acropora millepora",2010,750,"463","AM0463_F4_T2_C_C","C","T2","3978","mizue1",293.679075796511,122.726960105814,0.245020778087892
178,"AM","Acropora millepora",2009,754,"285","AM0285_F3_T1_C","no_name","T1","1681","erin",297.46037472527,138.472784757807,0.194944116436641
178,"AM","Acropora millepora",2010,755,"285","AM0285_F4_T_A_C","A","T","1682","erin",316.18045441305,125.024719241504,0.2541868665099
178,"AM","Acropora millepora",2010,755,"285","AM0285_F4_T_B_C","B","T","1683","erin",301.029375614553,110.580143520063,0.30936020246269
178,"AM","Acropora millepora",2010,755,"285","AM0285_F4_T1_D_C","D","T1","1684","erin",301.03678408663,117.024404853136,0.276233628142308
178,"AM","Acropora millepora",2010,755,"285","AM0285_F4_T2_D_C","D","T2","1685","erin",298.8157699581,121.281523055387,0.255284292187847
178,"AM","Acropora millepora",2011,756,"922","AM0922_F5_T_A3_C","A","T1","1799","erin",383.924899418865,130.453216452152,0.283495754924557
178,"AM","Acropora millepora",2011,756,"922","AM0922_F5_T1_B_C","B","T1","1800","erin",391.655331255927,140.509056025659,0.249290239260556
178,"AM","Acropora millepora",2011,756,"922","AM0922_F5_T_A3_C","A","T1","3161","paulina",365.588879817815,165.221130111846,0.168295174792316
178,"AM","Acropora millepora",2011,756,"922","AM0922_F5_T1_B_C","B","T1","3162","paulina",372.017796952946,180.648590012738,0.143253231725723
178,"AM","Acropora millepora",2009,754,"285","AM0285_F3_T1_C","no_name","T1","3939","mizue1",296.927720710391,142.149692327184,0.184658269160031
178,"AM","Acropora millepora",2010,755,"285","AM0285_F4_T_A_C","A","T","3940","mizue1",316.344105598543,162.127465311594,0.151236432637563
178,"AM","Acropora millepora",2010,755,"285","AM0285_F4_T_B_C","B","T","3941","mizue1",295.47797149252,137.876179812401,0.195324395718678
178,"AM","Acropora millepora",2010,755,"285","AM0285_F4_T1_D_C","D","T1","3942","mizue1",292.806065360822,139.336358565075,0.189522606179966
178,"AM","Acropora millepora",2010,755,"285","AM0285_F4_T2_D_C","D","T2","3943","mizue1",300.760550244812,146.551117567914,0.175975604392427
179,"AM","Acropora millepora",2009,759,"286","AM0286_F3_T_C","no_name","T","1686","erin",334.307027027027,148.461694226004,0.190601601199987
179,"AM","Acropora millepora",2010,760,"466","AM0466_F4_T_A_C","A","T","1729","erin",320.264962859664,150.36724482158,0.177997051697747
179,"AM","Acropora millepora",2010,760,"466","AM0466_F4_T_B_C","B","T","1730","erin",293.864164850754,139.300965238962,0.190304142488081
179,"AM","Acropora millepora",2010,760,"466","AM0466_F4_T1_D_C","D","T1","1731","erin",338.342392611477,156.601952899551,0.173369195112702
179,"AM","Acropora millepora",2010,760,"466","AM0466_F4_T2_D_C","D","T2","1732","erin",338.902534684531,146.270128992573,0.199055138081239
179,"AM","Acropora millepora",2011,761,"466","AM0466_F5_T_D_C","D","T","1733","erin",295.29695442499,126.821320614394,0.230719493345514
179,"AM","Acropora millepora",2011,761,"466","AM0466_F5_T1_B_C","B","T1","1734","erin",312.620376702834,144.943562797288,0.186994693093309
179,"AM","Acropora millepora",2012,1686,"466","AM0466_F6_T_B_C","B","T","1735","erin",320.864870207692,117.654839388928,0.291281192878114
179,"AM","Acropora millepora",2012,1686,"466","AM0466_F6_T3_D_C","D","T3","1736","erin",293.360425631292,91.7371988443937,0.438046728369085
179,"AM","Acropora millepora",2011,761,"466","AM0466_F5_T_D_C","D","T","3144","paulina",296.790332838669,164.839652704636,0.137257547010773
179,"AM","Acropora millepora",2011,761,"466","AM0466_F5_T1_B_C","B","T1","3145","paulina",323.812628853622,184.121161250756,0.120031777056486
179,"AM","Acropora millepora",2009,759,"286","AM0286_F3_T_C","no_name","T","3944","mizue1",268.828819305129,157.915394149789,0.135468010076025
179,"AM","Acropora millepora",2010,760,"466","AM0466_F4_T_A_C","A","T","3979","mizue1",324.763413157131,176.591659677621,0.130868939942099
179,"AM","Acropora millepora",2010,760,"466","AM0466_F4_T_B_C","B","T","3980","mizue1",289.211748757343,169.206476105012,0.126938053259785
179,"AM","Acropora millepora",2010,760,"466","AM0466_F4_T1_D_C","D","T1","3981","mizue1",334.729761286356,186.662284272833,0.120723283591797
179,"AM","Acropora millepora",2010,760,"466","AM0466_F4_T2_D_C","D","T2","3982","mizue1",334.498408396105,177.838329501446,0.132908629336384
180,"AM","Acropora millepora",2009,764,"290","AM0290_F3_T1_C","no_name","T1","1687","erin",247.917339543634,113.178043490183,0.243216146210099
180,"AM","Acropora millepora",2009,764,"290","AM0290_F3_T1_C","no_name","T1","3945","mizue1",247.370149913065,147.857123816522,0.142191176815762
181,"AM","Acropora millepora",2009,768,"291","AM0291_F3_T1_C","no_name","T1","1688","erin",508.224491493698,198.231018755081,0.16252576847211
181,"AM","Acropora millepora",2009,768,"291","AM0291_F3_T1_C","no_name","T1","3946","mizue1",507.345955606206,231.223664592138,0.119247561499109
182,"AM","Acropora millepora",2014,2418,"848","AM0848_F8_T_B_C","B","T","294","alec",209.042085777371,99.2037080481151,0.266924097452559
182,"AM","Acropora millepora",2014,2418,"848","AM0848_F8_T_C_C","C","T","295","alec",276.391367616229,115.114919714694,0.262102467163432
182,"AM","Acropora millepora",2014,2418,"848","AM0848_F8_T1_B_C","B","T1","296","alec",218.343237995892,93.1397107569911,0.316285906705837
182,"AM","Acropora millepora",2009,772,"848","AM0848_F3_T1_C","no_name","T1","1790","erin",98.012185833968,68.0793135502821,0.265741634975036
182,"AM","Acropora millepora",2010,773,"848","AM0848_F4_T1_B_C","B","T1","1791","erin",174.6859324015,99.7356750726596,0.220681909508114
182,"AM","Acropora millepora",2010,773,"848","AM0848_F4_T1_D_C","D","T1","1792","erin",177.708250517456,94.8483135584703,0.248232264242643
182,"AM","Acropora millepora",2010,773,"848","AM0848_F4_T2_B_C","B","T2","1793","erin",175.648941297183,98.5868143565536,0.227100313427503
182,"AM","Acropora millepora",2010,773,"848","AM0848_F4_T2_D_C","D","T2","1794","erin",169.198158047777,96.8814470474393,0.22652923638811
182,"AM","Acropora millepora",2011,774,"848","AM0848_F5_T_D_C","D","T","1795","erin",324.523187914782,126.772398072907,0.253750079059063
182,"AM","Acropora millepora",2011,774,"848","AM0848_F5_T1_B_C","B","T1","1796","erin",317.676486285181,138.600001333759,0.207810968127758
182,"AM","Acropora millepora",2012,1768,"848","AM0848_F6_T1_A_C","A","T1","1797","erin",409.413543419131,160.697142484336,0.19923047052944
182,"AM","Acropora millepora",2012,1768,"848","AM0848_F6_T2_B_C","B","T2","1798","erin",379.070621217515,153.601671349908,0.201900831899501
182,"AM","Acropora millepora",2011,774,"848","AM0848_F5_T_D_C","D","T","3159","paulina",292.975784918516,151.697325617984,0.159987385684275
182,"AM","Acropora millepora",2011,774,"848","AM0848_F5_T1_B_C","B","T1","3160","paulina",303.308838110563,168.819304370989,0.133736735099434
182,"AM","Acropora millepora",2009,772,"848","AM0848_F3_T1_C","no_name","T1","4013","mizue1",98.3667374772944,75.7506887637849,0.215419473146801
182,"AM","Acropora millepora",2010,773,"848","AM0848_F4_T1_B_C","B","T1","4014","mizue1",172.284462029467,112.450431294015,0.171211812233209
182,"AM","Acropora millepora",2010,773,"848","AM0848_F4_T1_D_C","D","T1","4015","mizue1",172.812673121956,101.31791352365,0.21154997425919
182,"AM","Acropora millepora",2010,773,"848","AM0848_F4_T2_B_C","B","T2","4016","mizue1",170.553462703995,116.660089586051,0.157480140660529
182,"AM","Acropora millepora",2010,773,"848","AM0848_F4_T2_D_C","D","T2","4017","mizue1",177.17645931384,115.79173588944,0.166058363306626
182,"AM","Acropora millepora",2013,2150,"848","AM0848_F7_T_A_C","A","T","5516","mariana",324.104537992067,137.103668454408,0.21666902318269
182,"AM","Acropora millepora",2013,2150,"848","AM0848_F7_T_B_C","B","T","5517","mariana",395.909106039277,150.916871303847,0.218438793179162
182,"AM","Acropora millepora",2014,2418,"848","AM0848_F8_T_B_C","B","T","5518","mariana",214.647776046729,83.2692185186029,0.38901583477186
182,"AM","Acropora millepora",2014,2418,"848","AM0848_F8_T_C_C","C","T","5519","mariana",272.359123542037,108.391553056398,0.29131370316522
182,"AM","Acropora millepora",2014,2418,"848","AM0848_F8_T1_B_C","B","T1","5520","mariana",223.232623738375,89.1917958629411,0.352628744441536
183,"AM","Acropora millepora",2009,777,"293","AM0293_F3_T1_C","no_name","T1","1689","erin",133.0282557986,87.9789819062235,0.215971227603058
183,"AM","Acropora millepora",2010,778,"410","AM0410_F4_T_A_C","A","T","1708","erin",225.970434102464,128.498512136872,0.171974987198945
183,"AM","Acropora millepora",2011,779,"410","AM0410_F5_T_A_C","A","T","1709","erin",305.249392863815,146.707399215602,0.178221722425001
183,"AM","Acropora millepora",2011,779,"410","AM0410_F5_T1_B_C","B","T1","1710","erin",315.96522185113,147.977904974069,0.181324044599673
183,"AM","Acropora millepora",2012,1827,"410","AM0410_F6_T_B_C","B","T","1711","erin",169.980229591837,93.7204325668573,0.24318663684898
183,"AM","Acropora millepora",2012,1827,"410","AM0410_F6_T_C_C","C","T","1712","erin",210.463488888837,101.047894832252,0.259019278467971
183,"AM","Acropora millepora",2011,779,"410","AM0410_F5_T_A_C","A","T","3138","paulina",311.536117327746,185.10054315647,0.114262278675515
183,"AM","Acropora millepora",2011,779,"410","AM0410_F5_T1_B_C","B","T1","3139","paulina",305.439321832243,184.230412498105,0.113086864244836
183,"AM","Acropora millepora",2009,777,"293","AM0293_F3_T1_C","no_name","T1","3947","mizue1",131.699235977935,101.784930378151,0.159744587310555
183,"AM","Acropora millepora",2010,778,"410","AM0410_F4_T_A_C","A","T","3965","mizue1",229.041574578316,141.57164442735,0.143605684492056
183,"AM","Acropora millepora",2013,2162,"410","AM0410_F7_T_A_C","A","T","5508","mariana",163.978122137991,108.699961242987,0.17439619056148
183,"AM","Acropora millepora",2013,2162,"410","AM0410_F7_T_C_C","C","T","5509","mariana",182.235981165433,98.3981970493527,0.236521002748461
184,"AM","Acropora millepora",2009,782,"294","AM0294_F3_T1_C","no_name","T1","1690","erin",116.165731758558,106.719720497626,0.128173586944425
184,"AM","Acropora millepora",2010,783,"294","AM0294_F4_T_A_C","A","T","1691","erin",198.456849315069,178.899296219759,0.0779217490242526
184,"AM","Acropora millepora",2011,784,"944","AM0944_F5_T_A_C","A","T","1801","erin",203.045629060839,143.530729261929,0.123855052013033
184,"AM","Acropora millepora",2011,784,"944","AM0944_F5_T2_B_C","B","T2","1802","erin",138.147232710652,122.095241349044,0.116454045055054
184,"AM","Acropora millepora",2011,784,"944","AM0944_F5_T_A_C","A","T","3163","paulina",196.712418955474,164.478274606653,0.0913744045446457
184,"AM","Acropora millepora",2011,784,"944","AM0944_F5_T2_B_C","B","T2","3164","paulina",140.900185605279,143.598749211731,0.0858657791425584
184,"AM","Acropora millepora",2009,782,"294","AM0294_F3_T1_C","no_name","T1","3948","mizue1",125.263050615046,148.576733583571,0.0713068473451427
184,"AM","Acropora millepora",2010,783,"294","AM0294_F4_T_A_C","A","T","3949","mizue1",201.365422094047,217.410508104156,0.0535344935848764
185,"AM","Acropora millepora",2009,787,"295","AM0295_F3_T1_C","no_name","T1","1692","erin",194.878797418542,91.240082701915,0.294173206581444
185,"AM","Acropora millepora",2010,788,"295","AM0295_F4_T_A_C","A","T","1693","erin",84.7950972617437,71.9891013684395,0.205611358240787
185,"AM","Acropora millepora",2010,788,"295","AM0295_F4_T1_B_C","B","T1","1694","erin",100.395123539867,72.9239272021229,0.237236978862364
185,"AM","Acropora millepora",2010,788,"295","AM0295_F4_T2_A_C","A","T2","1695","erin",81.3392650374794,71.4241207888333,0.200364280792819
185,"AM","Acropora millepora",2010,788,"295","AM0295_F4_T2_B_C","B","T2","1696","erin",97.5874863302609,73.9303228731595,0.224366901194921
185,"AM","Acropora millepora",2010,788,"295","AM0295_F4_T2_D_C","D","T2","1697","erin",73.6811172857967,59.2205126258348,0.264010829714538
185,"AM","Acropora millepora",2009,787,"295","AM0295_F3_T1_C","no_name","T1","3950","mizue1",190.940488841658,99.219004321976,0.243735150053563
185,"AM","Acropora millepora",2010,788,"295","AM0295_F4_T_A_C","A","T","3951","mizue1",78.6789487066873,100.700309168989,0.0975004913923895
185,"AM","Acropora millepora",2010,788,"295","AM0295_F4_T1_B_C","B","T1","3952","mizue1",95.9027500996413,87.7211776298705,0.156614518111568
185,"AM","Acropora millepora",2010,788,"295","AM0295_F4_T2_A_C","A","T2","3953","mizue1",78.186101782234,94.1003933080113,0.110957470429681
185,"AM","Acropora millepora",2010,788,"295","AM0295_F4_T2_B_C","B","T2","3954","mizue1",99.3887554246745,94.5241824084068,0.139785220899485
185,"AM","Acropora millepora",2010,788,"295","AM0295_F4_T2_D_C","D","T2","3955","mizue1",72.5506815194077,66.1781068855551,0.208172175877634
186,"AM","Acropora millepora",2009,792,"296","AM0296_F3_T1_C","no_name","T1","1698","erin",187.118786352461,113.169024512219,0.183599760868869
186,"AM","Acropora millepora",2010,793,"479","AM0479_F4_T_A_C","A","T","1746","erin",244.867774405524,122.12426461876,0.206318216439789
186,"AM","Acropora millepora",2010,793,"479","AM0479_F4_T_B_C","B","T","1747","erin",191.685808736459,103.921062390987,0.223045091224041
186,"AM","Acropora millepora",2010,793,"479","AM0479_F4_T1_D_C","D","T1","1748","erin",241.549171530647,106.813857287094,0.266048135028452
186,"AM","Acropora millepora",2010,793,"479","AM0479_F4_T2_D_C","D","T2","1749","erin",183.813832397943,92.7487171027143,0.268517275238839
186,"AM","Acropora millepora",2011,794,"479","AM0479_F5_T_C3_C","A","T1","1750","erin",250.160565189467,97.1940763582983,0.332773794987434
186,"AM","Acropora millepora",2011,794,"479","AM0479_F5_T2_B_C","B","T2","1751","erin",272.436042478387,108.687887201557,0.289809177201216
186,"AM","Acropora millepora",2012,1849,"479","AM0479_F6_T_B_C","B","T","1752","erin",33.7178736124255,59.1787206949786,0.120987052756667
186,"AM","Acropora millepora",2012,1849,"479","AM0479_F6_T2_C_C","C","T2","1753","erin",190.941814109281,80.3257058409047,0.371879131019773
186,"AM","Acropora millepora",2011,794,"479","AM0479_F5_T_C3_C","A","T1","3148","paulina",255.689165746728,150.699286175356,0.141481546988739
